sample,module,index,type,trait,ns,functions_added,metadata_added
14,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2581,7,4
14,::std::iter,29,::std::iter::Once,::std::iter::Iterator,42538,66,34
14,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2523,7,4
14,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,1958,4,2
14,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,93,0,0
14,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5619,14,9
14,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,3043,8,5
14,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68844,66,34
14,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,27551,66,34
14,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27320,66,34
14,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1955,4,2
14,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,94,0,0
14,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4868,14,9
14,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2718,8,5
14,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1797,4,2
14,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,49,0,0
14,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5273,14,9
14,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2848,8,5
14,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26607,66,34
14,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26013,66,34
14,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26027,66,34
14,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3443,7,4
14,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,830,2,1
14,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2589,7,4
14,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,776,2,1
14,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2532,7,4
14,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1751,4,2
14,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,58,0,0
14,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4442,14,9
14,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2655,8,5
14,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1849,4,2
14,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,72,0,0
14,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,5004,14,9
14,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,71545,8,5
14,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1807,4,2
14,::std::ops,32,::std::ops::Range,::std::cmp::Eq,57,0,0
14,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5466,14,9
14,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3401,8,5
14,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30501,66,34
14,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28534,66,34
14,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28597,66,34
14,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3503,7,4
14,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,962,2,1
14,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2585,7,4
14,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,778,2,1
14,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2515,7,4
14,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,59707,4,2
14,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,60,0,0
14,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,972,2,1
14,::std::ops,46,::std::ops::Function,::std::clone::Clone,889,2,1
15,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,42798,66,34
15,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3217,7,4
15,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,834,2,1
15,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30025,66,34
15,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2812,7,4
15,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,794,2,1
15,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,42283,66,34
15,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2870,7,4
15,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,848,2,1
15,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,34538,66,34
15,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2760,7,4
15,::std::iter,11,::std::iter::Map,::std::iter::Iterator,33585,66,34
15,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2698,7,4
15,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1660,2,1
15,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,71043,67,35
15,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3479,7,4
15,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,26079,66,34
15,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10873,7,4
15,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,26127,66,34
15,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2841,7,4
15,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,783,2,1
15,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26851,66,34
15,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3772,7,4
15,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,961,2,1
15,::std::iter,24,::std::iter::Take,::std::iter::Iterator,34325,66,34
15,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2547,7,4
15,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,791,2,1
15,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,42188,66,34
15,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2421,7,4
15,::std::iter,29,::std::iter::Once,::std::iter::Iterator,41240,66,34
15,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2516,7,4
15,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,2060,4,2
15,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,96,0,0
15,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5689,14,9
15,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2900,8,5
15,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,70176,66,34
15,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,28220,66,34
15,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27380,66,34
15,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1835,4,2
15,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,78,0,0
15,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4904,14,9
15,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2658,8,5
15,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1835,4,2
15,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,75,0,0
15,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5330,14,9
15,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2715,8,5
15,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,27093,66,34
15,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25893,66,34
15,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25687,66,34
15,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3591,7,4
15,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,870,2,1
15,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2649,7,4
15,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,779,2,1
15,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2419,7,4
15,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1763,4,2
15,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,102,0,0
15,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4617,14,9
15,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2812,8,5
15,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1956,4,2
15,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,74,0,0
15,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,5073,14,9
15,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,68145,8,5
15,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1758,4,2
15,::std::ops,32,::std::ops::Range,::std::cmp::Eq,61,0,0
15,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5504,14,9
15,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3346,8,5
15,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30650,66,34
15,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,29010,66,34
15,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28304,66,34
15,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3544,7,4
15,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,919,2,1
15,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2626,7,4
15,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,791,2,1
15,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2509,7,4
15,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,59776,4,2
15,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,64,0,0
15,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,995,2,1
15,::std::ops,46,::std::ops::Function,::std::clone::Clone,949,2,1
16,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,64536,66,34
16,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3219,7,4
16,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,855,2,1
16,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30213,66,34
16,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2904,7,4
16,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,792,2,1
16,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,42635,66,34
16,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2868,7,4
16,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,816,2,1
16,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,30251,66,34
16,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2819,7,4
16,::std::iter,11,::std::iter::Map,::std::iter::Iterator,33145,66,34
16,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2667,7,4
16,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1608,2,1
16,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,45184,67,35
16,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3412,7,4
16,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,26109,66,34
16,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,12303,7,4
16,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,25778,66,34
16,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2690,7,4
16,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,808,2,1
16,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26198,66,34
16,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3712,7,4
16,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,981,2,1
16,::std::iter,24,::std::iter::Take,::std::iter::Iterator,34027,66,34
16,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2615,7,4
16,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,705,2,1
16,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,40632,66,34
16,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2435,7,4
16,::std::iter,29,::std::iter::Once,::std::iter::Iterator,41886,66,34
16,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2376,7,4
16,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,1956,4,2
16,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,98,0,0
16,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5509,14,9
16,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2978,8,5
16,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68945,66,34
16,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,27879,66,34
16,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27342,66,34
16,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1902,4,2
16,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,77,0,0
16,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4904,14,9
16,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2642,8,5
16,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1770,4,2
16,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,53,0,0
16,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5360,14,9
16,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2787,8,5
16,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,27812,66,34
16,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26183,66,34
16,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,24978,66,34
16,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3422,7,4
16,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,849,2,1
16,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2610,7,4
16,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,827,2,1
16,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2493,7,4
16,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1776,4,2
16,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,87,0,0
16,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4366,14,9
16,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2696,8,5
16,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1929,4,2
16,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,72,0,0
16,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4932,14,9
16,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,73367,8,5
16,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1811,4,2
16,::std::ops,32,::std::ops::Range,::std::cmp::Eq,80,0,0
16,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5733,14,9
16,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3457,8,5
16,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,32161,66,34
16,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28575,66,34
16,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28644,66,34
16,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3245,7,4
16,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,951,2,1
16,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2603,7,4
16,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,756,2,1
16,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2604,7,4
16,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,58399,4,2
16,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,70,0,0
16,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,986,2,1
16,::std::ops,46,::std::ops::Function,::std::clone::Clone,920,2,1
17,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,43803,66,34
17,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3275,7,4
17,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,817,2,1
17,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30264,66,34
17,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2840,7,4
17,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,859,2,1
17,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,40777,66,34
17,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2765,7,4
17,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,886,2,1
17,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,30014,66,34
17,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2782,7,4
17,::std::iter,11,::std::iter::Map,::std::iter::Iterator,35401,66,34
17,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2781,7,4
17,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1579,2,1
17,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,40552,67,35
17,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3301,7,4
17,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,26096,66,34
17,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10707,7,4
17,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,30488,66,34
17,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2686,7,4
17,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,794,2,1
17,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26401,66,34
17,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3755,7,4
17,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,968,2,1
17,::std::iter,24,::std::iter::Take,::std::iter::Iterator,35549,66,34
17,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2583,7,4
17,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,721,2,1
17,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,40667,66,34
17,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2548,7,4
17,::std::iter,29,::std::iter::Once,::std::iter::Iterator,42081,66,34
17,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2409,7,4
17,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,1967,4,2
17,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,76,0,0
17,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5582,14,9
17,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2820,8,5
17,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68997,66,34
17,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,27927,66,34
17,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27462,66,34
17,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1916,4,2
17,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,86,0,0
17,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4980,14,9
17,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2617,8,5
17,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1863,4,2
17,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,60,0,0
17,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5333,14,9
17,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2910,8,5
17,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,30712,66,34
17,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26034,66,34
17,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25501,66,34
17,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3561,7,4
17,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,875,2,1
17,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2618,7,4
17,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,780,2,1
17,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2507,7,4
17,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1701,4,2
17,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,81,0,0
17,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4491,14,9
17,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2766,8,5
17,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1898,4,2
17,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,78,0,0
17,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4905,14,9
17,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,67261,8,5
17,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1739,4,2
17,::std::ops,32,::std::ops::Range,::std::cmp::Eq,74,0,0
17,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5523,14,9
